AcresBurned,Counties,Latitude,Longitude,Started,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure
152.0,Marin,38.02447,-122.72700,2018-09-10T19:00:00Z,26.1,26.1,38.0,10.7,0.0,,,0.0,,,7.7,47.0,1012.0
10.0,San Luis Obispo,35.05747,-120.39295,2018-06-21T16:45:00Z,12.9,12.9,85.9,10.6,0.0,,,0.0,,,0.0,0.0,1015.5
54.0,Siskiyou,41.22200,-122.29200,2017-08-28T22:00:00Z,36.2,33.5,11.0,1.1,0.0,,,0.0,,,0.5,350.0,1014.2
150.0,Stanislaus,37.43600,-121.19550,2013-07-12T15:35:00Z,17.5,17.5,69.0,11.8,0.0,,,0.0,,,8.6,335.0,1012.3
2940.0,Kern,35.77896,-118.89627,2017-07-07T09:18:00Z,25.8,25.8,46.8,13.6,0.0,,,0.0,,,5.0,88.0,1014.3
8110.0,San Bernardino,34.28771,-117.27338,2016-08-07T12:18:00Z,14.3,14.3,70.1,8.9,0.0,,,0.0,,,2.5,311.0,1008.6
1088.0,San Diego,33.40241,-117.40245,2017-10-17T10:19:00Z,16.1,16.1,41.3,3.0,0.0,,,0.0,,,4.2,26.0,1014.9
413.0,San Bernardino,34.30200,-117.59800,2013-08-20T13:32:00Z,18.3,18.3,79.6,14.7,0.0,,,0.0,,,0.7,353.0,1011.0
2995.0,Kings,35.97896,-119.98329,2018-08-06T17:29:00Z,26.1,26.1,34.1,9.0,0.0,,,0.0,,,14.1,315.0,1015.2
40.0,Contra Costa,37.82827,-122.10387,2019-10-10T06:42:19Z,14.4,14.4,50.1,4.1,0.0,,,0.0,,,7.1,345.0,1013.0
1457.0,San Diego,33.41757,-117.55057,2014-05-16T11:24:00Z,13.3,13.3,41.9,0.6,0.0,,,0.0,,,1.7,0.0,1014.1
67.0,Lassen,40.03392,-120.10640,2017-06-04T16:12:00Z,19.8,19.8,29.0,1.3,0.0,,,0.0,,31.7,12.5,76.0,1010.2
17.0,Shasta,40.92602,-121.59350,2017-08-17T14:15:00Z,17.2,17.2,69.0,11.4,0.0,,,0.0,,,2.7,13.0,1017.1
48.0,Madera,36.94652,-120.90462,2017-09-20T21:07:00Z,26.5,26.5,41.7,12.4,0.0,,,0.0,,,22.3,280.0,1011.5
1083.0,Kern,34.94373,-119.44751,2017-07-18T11:45:00Z,18.5,18.5,71.3,13.2,0.0,,,0.0,,,1.9,0.0,1011.6
48.0,Riverside,33.58577,-116.07429,2017-05-28T15:27:00Z,26.1,26.1,32.4,8.2,0.0,,,0.0,,,17.5,340.0,1011.4
646.0,Lassen,40.37680,-120.36403,2018-06-14T17:45:00Z,22.1,22.1,40.6,8.1,,,,0.0,,,5.4,110.0,
1020.0,Plumas,39.75371,-120.13970,2017-08-06T15:32:00Z,17.9,17.9,52.6,8.1,0.0,,,0.0,,,0.0,0.0,1014.7
28.0,San Diego,32.55757,-116.86630,2018-07-17T14:05:00Z,20.3,20.3,86.0,17.9,0.0,,,0.0,,,5.9,272.0,1015.0
40.0,Riverside,33.56921,-116.15440,2018-07-23T14:55:00Z,33.8,32.8,28.2,12.9,0.0,,,0.0,,,9.1,330.0,1009.1
86.0,Tulare,36.49845,-118.90090,2015-07-30T12:40:00Z,21.7,21.7,50.6,11.0,0.0,,,0.0,,,7.3,53.0,1012.4
17.0,San Benito,36.73287,-121.39478,2019-09-04T20:33:59Z,27.0,27.0,42.7,13.2,0.0,,,0.0,,22.3,19.1,280.0,1013.2
97.0,Modoc,41.73325,-120.37500,2013-09-05T15:57:00Z,10.5,10.5,60.7,3.2,0.0,,,0.0,,,1.7,354.0,1014.8
44.0,San Joaquin,38.01714,-120.94504,2019-09-05T14:33:01Z,20.8,20.8,58.9,12.4,0.0,,,0.0,,,11.0,316.0,1012.0
2662.0,Orange,33.86680,-117.68598,2017-09-25T13:03:00Z,15.8,15.8,37.1,1.2,0.0,,,0.0,,,11.3,74.0,1011.0
200.0,Tehama,40.01240,-122.07987,2013-07-04T07:30:00Z,33.1,31.8,27.3,11.8,0.0,,,0.0,,,10.0,12.0,1007.4
50.0,Los Angeles,34.22551,-118.05545,2017-10-17T03:43:00Z,27.6,26.3,14.4,-1.9,0.0,,,0.0,,,6.5,260.0,1015.0
41.0,Siskiyou,41.99279,-122.94010,2017-08-13T12:41:00Z,15.1,15.1,63.3,8.2,0.0,,,0.0,,,3.8,56.0,1014.4
148.0,Placer,38.73817,-121.39419,2019-06-26T22:43:07Z,26.2,26.2,38.1,10.8,0.0,,,0.0,,35.1,22.0,202.0,1012.9
75.0,Colusa,39.29760,-122.51201,2018-07-04T13:14:00Z,14.3,14.3,75.2,9.9,0.0,,,0.0,,,8.9,139.0,1011.9
55.0,Siskiyou,41.99483,-121.90077,2017-08-29T15:39:00Z,13.8,13.8,64.7,7.2,0.0,,,0.0,,,0.0,0.0,1015.6
80.0,San Diego,32.57394,-116.76046,2019-08-15T16:24:24Z,20.2,20.2,68.7,14.3,0.0,,,0.0,,,0.0,0.0,1014.2
0.0,San Luis Obispo,35.85253,-120.80411,2017-05-19T13:10:00Z,8.6,8.6,74.0,4.2,0.0,,,0.0,,,1.1,25.0,1014.1
161.0,Kings,35.81778,-120.09715,2019-04-28T22:20:00Z,24.8,24.8,30.4,6.2,0.0,,,0.0,,51.8,21.2,249.0,1007.1
11.0,San Bernardino,34.03312,-117.21545,2019-10-21T08:16:33Z,16.8,16.8,27.2,-2.2,0.0,,,0.0,,,5.7,28.0,1013.8
70.0,Lake,39.01368,-122.49189,2013-08-16T17:57:00Z,22.9,22.9,63.4,15.6,0.0,,,0.0,,,4.3,66.0,1014.3
303.0,San Joaquin,38.04993,-120.90325,2013-05-30T11:20:00Z,12.6,12.6,73.4,8.0,0.0,,,0.0,,,8.6,306.0,1012.1
1049.0,Riverside,33.88431,-117.64276,2015-04-18T18:12:00Z,24.0,24.0,19.8,-0.5,0.0,,,0.0,,,0.2,354.0,1015.9
18430.0,Santa Barbara,34.55096,-119.94940,2017-07-08T13:43:00Z,15.3,15.3,81.3,12.1,0.0,,,0.0,,,0.0,0.0,1009.5
11.0,Madera,37.19817,-119.80414,2018-07-09T17:54:00Z,29.5,27.8,20.7,4.6,0.0,,,0.0,,,14.1,329.0,1016.2
7474.0,Santa Barbara,34.77600,-119.64300,2016-06-15T15:21:00Z,15.1,15.1,65.7,8.8,0.0,,,0.0,,,0.0,0.0,1014.2
5367.0,San Diego,33.35290,-117.28489,2014-05-14T09:45:00Z,13.6,13.6,32.8,-2.5,0.0,,,0.0,,,1.8,0.0,1016.2
50.0,Santa Clara,37.14380,-121.78040,2013-07-12T13:09:00Z,12.0,12.0,88.7,10.1,0.0,,,0.0,,,4.0,63.0,1014.1
113.0,Santa Barbara,34.46389,-119.83139,2018-07-06T20:40:00Z,32.0,31.8,37.1,15.5,0.0,,,0.0,,29.5,11.4,182.0,1011.5
2781.0,San Diego,33.12111,-116.52579,2013-05-23T12:20:00Z,11.5,11.5,79.3,8.0,0.0,,,0.0,,,9.5,138.0,1009.7
91.0,Butte,39.33035,-121.78973,2016-05-27T13:43:00Z,14.9,14.9,74.9,10.5,0.0,,,0.0,,,1.1,29.0,1013.7
10.0,Nevada,39.08382,-121.06656,2017-07-02T12:41:00Z,19.4,19.4,60.2,11.5,,,,0.0,,,1.5,29.0,1009.5
117.0,Plumas,39.99694,-121.27000,2018-08-07T02:11:00Z,31.9,30.7,30.3,12.3,0.0,,,0.0,,,11.5,147.0,1011.2
33.0,Calaveras,38.22017,-120.86780,2016-06-27T18:00:00Z,31.7,30.1,26.2,10.0,0.0,,,0.0,,,8.1,304.0,1014.5
80.0,Riverside,33.77777,-117.48758,2019-08-25T10:58:28Z,19.5,19.5,85.8,17.0,0.0,,,0.0,,,4.2,300.0,1014.0
269.0,Tuolumne,37.78700,-120.45200,2014-06-05T13:04:00Z,16.6,16.6,61.0,9.1,0.0,,,0.0,,,1.1,308.0,1008.4
10296.0,Inyo,37.03400,-118.34500,2019-09-06T12:43:35Z,13.3,13.3,83.7,10.6,0.0,,,0.0,,,11.2,290.0,1018.4
5646.0,El Dorado,38.96741,-120.93750,2016-06-28T13:55:00Z,22.5,22.5,34.1,5.9,,,,0.0,,,12.1,80.0,1013.0
15.0,Siskiyou,41.94046,-122.43933,2018-10-10T21:50:00Z,17.0,17.0,34.6,1.2,0.0,,,0.0,,,7.5,6.0,1012.9
148.0,Trinity,40.46836,-123.51619,2017-10-14T16:00:00Z,8.5,8.0,83.8,6.0,0.0,,,0.0,,,5.4,10.0,1024.5
700.0,Placer,38.82426,-121.45131,2018-08-01T13:11:00Z,17.4,17.4,67.1,11.2,0.0,,,0.0,,,9.2,143.0,1011.5
15.0,Siskiyou,41.51292,-122.74033,2019-09-07T18:19:16Z,21.9,21.9,37.1,6.6,0.0,,,0.0,,,0.0,0.0,1016.2
25.0,Lake,38.98058,-122.81796,2013-06-20T14:29:00Z,10.3,10.3,76.7,6.4,0.0,,,0.0,,20.5,0.4,349.0,1016.2
347.0,Butte,39.59872,-121.78208,2018-06-26T12:56:00Z,18.4,18.4,67.9,12.4,0.0,,,0.0,,,3.0,128.0,1012.3
22.0,Lake,38.83148,-122.53428,2015-08-24T12:12:00Z,15.1,15.1,83.1,12.2,0.0,,,0.0,,,4.5,271.0,1014.9
50.0,Mendocino,39.72990,-123.50440,2016-09-10T14:06:00Z,12.2,12.2,82.7,9.4,0.0,,,0.0,,,0.0,0.0,1016.1
170.0,Tehama,40.12791,-122.19792,2018-06-23T13:15:00Z,25.0,25.0,25.5,3.8,0.0,,,0.0,,31.7,18.3,330.0,1009.9
300.0,Trinity,40.60402,-122.91440,2018-06-28T18:01:00Z,23.0,23.0,29.6,4.3,0.0,,,0.0,,,5.8,190.0,1010.6
2462.0,Butte,39.44627,-121.38236,2013-08-16T16:37:00Z,22.6,22.6,65.7,15.9,0.0,,,0.0,,,7.2,210.0,1016.1
856.0,Tehama,40.33682,-121.93908,2018-07-09T18:30:00Z,30.1,28.5,23.4,7.0,0.0,,,0.0,,,5.4,99.0,1016.0
25.0,San Diego,32.67900,-116.29296,2017-05-24T15:30:00Z,18.6,18.6,55.6,9.5,0.0,,,0.0,,,0.7,352.0,1009.6
1080.0,Tuolumne,37.79635,-120.32484,2016-09-26T12:20:00Z,15.1,15.1,67.6,9.2,0.0,,,0.0,,,4.3,100.0,1014.6
94.0,El Dorado,38.59000,-120.02800,2014-09-14T09:15:00Z,10.1,10.1,51.4,0.5,0.0,,,0.0,,,5.9,272.0,1014.0
100.0,San Luis Obispo,35.56922,-120.12441,2018-05-24T10:43:00Z,11.7,11.7,85.7,9.4,0.0,,,0.0,,,5.7,244.0,1016.1
1756.0,Merced,36.85156,-120.77206,2018-05-02T16:00:00Z,14.2,14.2,65.9,7.9,0.0,,,0.0,,,10.4,331.0,1014.7
52.0,Santa Barbara,34.95220,-120.29030,2015-08-01T14:32:00Z,17.0,17.0,89.4,15.2,0.0,,,0.0,,,8.0,285.0,1016.3
756.0,Tulare,36.40193,-119.03062,2019-08-31T15:31:59Z,21.8,21.8,71.2,16.4,0.0,,,0.0,,,0.0,0.0,1014.3
81826.0,Mariposa,37.61757,-120.21321,2017-07-16T15:56:00Z,24.6,24.6,51.0,13.8,0.0,,,0.0,,,4.5,322.0,1012.1
200.0,Kern,34.91482,-118.92485,2018-09-12T11:25:00Z,18.9,18.9,30.7,1.3,0.0,,,0.0,,27.7,20.2,326.0,1010.1
794.0,Kern,35.70700,-118.58800,2013-08-18T23:12:00Z,33.2,31.6,25.1,10.6,0.0,,,0.0,,25.9,15.4,294.0,1007.3
496.0,Butte,39.45296,-121.41262,2019-09-07T15:06:00Z,17.3,17.3,67.0,11.2,0.0,,,0.0,,,11.6,142.0,1015.4
1507.0,Mexico,32.57344,-116.65874,2019-08-16T06:14:55Z,17.3,17.3,65.0,10.7,0.0,,,0.0,,,9.3,6.0,1011.9
67.0,Mendocino,39.27983,-123.25832,2018-07-21T16:22:00Z,20.3,20.3,49.3,9.4,0.0,,,0.0,,14.8,0.5,9.0,1014.2
62.0,San Joaquin,38.24033,-121.09199,2018-06-11T12:16:00Z,12.3,12.3,73.0,7.6,0.0,,,0.0,,,1.3,9.0,1013.4
96901.0,Mariposa,37.65490,-119.88581,2018-07-13T21:36:00Z,25.1,25.1,50.6,14.1,0.0,,,0.0,,,7.9,322.0,1013.9
391.0,Santa Cruz,37.18356,-122.07012,2017-10-16T22:30:00Z,28.3,26.9,19.6,2.9,0.0,,,0.0,,,12.2,280.0,1017.7
282.0,Riverside,33.83610,-117.60758,2018-07-19T17:22:00Z,28.5,29.7,56.8,19.1,0.0,,,0.0,,,5.2,261.0,1015.0
95.0,San Benito,5487.00000,-120.84154,2016-07-09T12:43:00Z,28.5,29.7,56.8,19.1,0.0,,,0.0,,,5.2,261.0,1015.0
64.0,Ventura,34.38400,-119.13249,2013-11-14T11:05:00Z,12.9,12.9,69.5,7.4,0.0,,,0.0,,,5.8,300.0,1013.2
26.0,San Bernardino,34.20288,-116.44490,2019-08-03T17:22:51Z,33.1,30.8,14.5,2.5,0.0,,,0.0,,,2.3,301.0,1011.4
513.0,San Benito,36.37833,-120.90117,2018-06-04T17:30:00Z,20.4,20.4,56.3,11.4,0.0,,,0.0,,,15.2,325.0,1014.6
35.0,Fresno,36.76337,-119.55824,2013-06-13T15:54:00Z,18.2,18.2,41.4,4.9,0.0,,,0.0,,,9.7,306.0,1016.4
19.0,Alameda,37.71864,-121.65701,2019-08-31T12:55:15Z,14.6,14.6,85.3,12.2,0.0,,,0.0,,,0.9,9.0,1013.7
2.0,Nevada,39.40972,-121.00056,2019-06-28T15:03:04Z,13.0,13.0,54.6,4.1,,,,0.0,,,6.8,146.0,1016.1
355.0,Placer,38.83899,-121.32584,2019-11-25T12:39:44Z,2.0,0.4,89.1,0.4,0.0,,,0.0,,,5.7,342.0,1017.0
94.0,Riverside,33.74022,-117.33373,2019-08-05T15:36:23Z,22.7,22.7,58.7,14.2,0.0,,,0.0,,,1.5,318.0,1013.2
1165.0,State of Nevada,39.63195,-119.76988,2019-07-13T18:42:22Z,28.6,27.1,15.4,-0.2,0.0,,,0.0,,,23.9,208.0,1011.6
25.0,San Diego,32.77890,-116.85160,2017-06-27T09:38:00Z,19.4,19.4,61.7,11.9,0.0,,,0.0,,,0.0,0.0,1011.2
27440.0,Placer,39.12000,-120.65000,2013-08-10T16:30:00Z,18.2,18.2,40.4,4.6,,,,0.0,,,5.9,67.0,1030.0
2312.0,Kings,36.05187,-120.05404,2017-08-24T18:13:00Z,29.8,28.8,33.1,11.9,0.0,,,0.0,,,10.3,321.0,1011.1
47.0,Tulare,35.89593,-118.94106,2019-06-10T17:51:00Z,28.0,27.4,36.1,11.6,0.0,,,0.0,,,8.1,196.0,1017.6
1271.0,San Diego,33.04458,-116.52090,2013-05-26T12:04:00Z,9.3,8.8,85.4,7.0,0.0,,,0.0,,,5.6,352.0,1015.0
33.0,Shasta,40.48366,-122.14091,2013-11-07T16:10:00Z,9.1,8.6,69.4,3.8,0.0,,,0.0,,,5.5,285.0,1021.3
4300.0,Napa,38.66400,-122.45400,2014-07-01T12:08:00Z,12.9,12.9,90.5,11.4,0.0,,,0.0,,,10.0,257.0,1007.7
821.0,Nevada,39.24549,-121.12792,2017-10-09T00:01:00Z,22.8,22.8,11.6,-8.5,0.0,,,0.0,,47.7,25.6,334.0,1007.6
12300.0,San Joaquin,38.05205,-120.94548,2018-06-29T15:11:00Z,20.8,20.8,56.4,11.8,0.0,,,0.0,,,9.2,319.0,1011.6
275.0,Merced,37.08312,-121.06963,2015-05-11T10:26:00Z,8.7,8.7,95.9,8.1,0.0,,,0.0,,,2.1,110.0,1012.2
122.0,Riverside,34.00903,-117.23910,2017-08-04T14:25:00Z,22.9,22.9,80.3,19.3,0.0,,,0.0,,,3.4,337.0,1013.7
88.0,Tehama,40.07846,-122.20710,2016-07-01T13:54:00Z,24.0,24.0,40.9,9.9,0.0,,,0.0,,,9.5,350.0,1007.4
40.0,Lake,38.86056,-122.62382,2017-07-17T14:44:00Z,13.6,13.6,74.8,9.3,0.0,,,0.0,,,4.2,102.0,1010.4
305.0,Butte,39.43900,-121.49700,2013-10-04T17:37:00Z,19.5,19.5,24.9,-1.2,0.0,,,0.0,,36.6,24.0,334.0,1021.8
10.0,Amador,38.34421,-120.72274,2017-08-28T17:06:00Z,30.4,29.9,37.7,14.4,0.0,,,0.0,,,4.9,360.0,1010.3
33.0,Tulare,36.23012,-118.85712,2019-06-03T12:18:00Z,16.6,16.6,79.9,13.2,0.0,,,0.0,,,7.6,106.0,1010.9
25.0,Tulare,36.14246,-118.80582,2019-06-03T12:18:00Z,16.5,16.5,79.2,12.9,0.0,,,0.0,,,8.2,118.0,1010.9
20.0,Humboldt,41.15130,-123.82920,2015-06-10T07:42:00Z,13.3,13.3,96.6,12.8,0.0,,,0.0,,,5.9,235.0,1013.6
30.0,Los Angeles,34.52055,-118.62882,2017-08-31T16:32:00Z,29.0,28.3,36.3,12.6,0.0,,,0.0,,,15.2,52.0,1010.6
35.0,Sacramento,38.45822,-120.92162,2017-06-27T07:39:00Z,17.0,17.0,71.5,11.8,0.0,,,0.0,,,5.0,93.0,1013.3
30.0,Butte,39.62402,-121.59509,2016-05-29T16:51:00Z,24.7,24.7,37.2,9.1,0.0,,,0.0,,,0.4,356.0,1013.8
39387.0,Modoc,41.38544,-121.04386,2018-08-15T18:05:00Z,21.7,21.7,31.0,3.9,0.0,,,0.0,,,7.6,30.0,1014.5
6965.0,Tehama,40.19006,-121.59556,2013-05-01T09:12:00Z,17.3,17.3,15.8,-9.0,0.0,,,0.0,,43.2,27.7,333.0,1018.3
15.0,Ventura,33.11645,-116.58542,2016-07-11T12:58:00Z,15.7,15.7,86.4,13.4,0.0,,,0.0,,,4.7,84.0,1011.2
28.0,Del Norte,41.93323,-124.19629,2017-06-26T21:30:00Z,16.5,16.5,75.0,12.0,0.0,,,0.0,,,8.4,200.0,1019.1
59.0,Tulare,36.18815,-118.78928,2017-07-17T15:32:00Z,26.8,27.1,47.2,14.6,0.0,,,0.0,,,6.0,214.0,1010.7
350.0,Riverside,33.97541,-117.20707,2019-10-10T14:18:17Z,8.9,8.9,98.8,8.7,,,,0.0,,,0.4,344.0,1012.1
145.0,Fresno,36.14161,-120.62048,2016-07-04T17:15:00Z,22.5,22.5,42.9,9.3,0.0,,,0.0,,,5.2,331.0,1016.0
357.0,Fresno,36.27306,-120.65185,2017-06-23T16:00:00Z,25.8,25.8,48.1,14.0,0.0,,,0.0,,,10.9,325.0,1010.8
10.0,Monterey,35.77017,-120.57833,2018-06-19T16:06:00Z,17.1,17.1,67.9,11.2,0.0,,,0.0,,,0.6,356.0,1016.6
20.0,Tehama,40.20077,-122.24731,2017-10-03T16:22:00Z,18.3,18.3,26.7,-1.2,0.0,,,0.0,,59.1,37.0,1.0,1012.2
136.0,Calaveras,38.08424,-120.46078,2018-08-05T04:19:00Z,25.4,25.4,24.9,3.9,0.0,,,0.0,,,13.7,328.0,1010.0
2289.0,Tulare,36.02260,-118.94252,2017-07-30T17:43:00Z,29.3,28.5,35.3,12.4,0.0,,,0.0,,,7.5,210.0,1016.9
20.0,Los Angeles,34.11052,-118.42789,2018-06-12T14:56:00Z,18.0,18.0,68.2,12.1,0.0,,,0.0,,,0.0,0.0,1009.1
2290.0,Glenn,39.64978,-122.58218,2018-06-09T15:32:00Z,17.2,17.2,60.7,9.6,0.0,,,0.0,,29.5,11.4,50.0,1015.6
15.0,Nevada,39.16826,-120.95498,2017-07-27T14:49:00Z,19.6,19.6,38.8,5.2,0.0,,,0.0,,,4.4,71.0,1014.2
12.0,Siskiyou,41.64805,-122.98442,2018-06-04T15:08:00Z,14.6,14.6,56.8,6.2,0.0,,,0.0,,,14.2,360.0,1015.7
6309.0,Riverside,33.53005,-116.59442,2017-06-26T15:10:00Z,30.3,31.8,52.0,19.3,0.0,,,0.0,,,15.2,102.0,1011.6
600.0,Stanislaus,37.25988,-121.09375,2019-06-07T16:55:00Z,17.4,17.4,46.4,5.8,0.0,,,0.0,,,17.8,323.0,1014.7
62.0,Kern,34.86022,-118.87881,2018-07-08T13:38:00Z,25.1,25.1,35.5,8.8,0.0,,,0.0,,55.4,34.6,319.0,1013.4
526.0,Napa,38.16587,-122.21167,2019-10-06T16:36:50Z,16.3,16.3,54.4,7.0,0.0,,,0.0,,,8.2,3.0,1016.8
27276.0,Siskiyou,41.59000,-123.50100,2017-07-26T18:00:00Z,12.5,12.5,95.0,11.7,0.0,,,0.0,,7.6,9.0,220.0,1018.4
200.0,Los Angeles,34.36700,-117.68300,2015-07-17T21:30:00Z,35.1,33.3,21.6,9.9,0.0,,,0.0,,48.2,23.3,269.0,1008.6
17.0,Shasta,40.69259,-122.17384,2017-07-29T17:29:00Z,30.7,29.7,33.6,12.8,0.0,,,0.0,,,0.6,11.0,1012.6
200.0,San Diego,32.65003,-116.42907,2017-08-21T14:00:00Z,11.8,11.8,63.9,5.2,0.0,,,0.0,,,9.2,50.0,1013.1
200.0,San Diego,32.78766,-116.80694,2019-09-24T15:00:00Z,17.3,17.3,68.9,11.5,0.0,,,0.0,,,0.9,2.0,1013.3
61.0,Kern,35.77135,-120.25100,2016-06-11T15:04:00Z,13.4,13.4,70.0,8.0,0.0,,,0.0,,,2.7,348.0,1013.1
63.0,Santa Clara,37.17694,-121.68694,2018-10-07T12:57:00Z,12.1,12.1,84.5,9.6,0.0,,,0.0,,,9.0,12.0,1010.5
4615.0,Los Angeles,34.47278,-118.36806,2019-10-24T14:51:46Z,16.8,16.8,21.3,-5.5,0.0,,,0.0,,,5.0,345.0,1015.0
920.0,Madera,37.16577,-119.52394,2015-06-18T21:00:00Z,35.6,32.8,8.0,-3.7,0.0,,,0.0,,46.4,17.2,275.0,1012.1
224.0,Siskiyou,41.70877,-122.47293,2018-07-15T09:58:00Z,19.9,19.9,38.3,5.2,0.0,,,0.0,,,0.0,0.0,1015.4
100.0,San Bernardino,34.19076,-117.26969,2017-07-31T14:44:00Z,18.6,18.6,93.4,17.5,0.0,,,0.0,,,4.5,279.0,1014.4
130.0,Calaveras,38.40234,-120.52953,2017-10-09T01:10:00Z,17.6,17.6,19.9,-5.7,0.0,,,0.0,,42.5,6.6,337.0,1016.9
3126.0,Santa Barbara,34.50250,-119.78500,2019-11-25T19:59:12Z,18.2,18.2,64.0,11.2,0.0,,,0.0,,,13.0,158.0,1012.1
32.0,Tuolumne,37.81434,-120.69521,2016-07-30T17:25:00Z,29.7,28.6,31.9,11.2,0.0,,,0.0,,,9.4,310.0,1007.5
4346.0,Kern,34.78610,-118.94110,2013-05-15T12:50:00Z,15.1,15.1,52.0,5.3,0.0,,,0.0,,,17.0,346.0,1014.2
380.0,Modoc,41.46570,-120.90660,2016-09-11T14:15:00Z,4.4,4.4,55.2,-3.8,0.0,,,0.0,,,0.0,0.0,1018.6
4840.0,Mono,37.82600,-118.87200,2019-09-06T11:24:11Z,13.4,13.4,83.7,10.7,0.0,,,0.0,,,11.2,310.0,1017.8
75.0,San Bernardino,34.31600,-117.35200,2013-07-25T15:09:00Z,19.0,19.0,69.2,13.2,0.0,,,0.0,,,4.4,249.0,1013.5
50.0,Alameda,37.73930,-121.58690,2013-07-04T10:00:00Z,23.3,23.3,56.4,14.1,0.0,,,0.0,,,8.5,241.0,1006.9
34.0,Riverside,33.85460,-117.27014,2019-09-12T20:30:41Z,35.3,32.6,10.2,-0.6,0.0,,,0.0,,,9.6,347.0,1014.1
1261.0,Riverside,33.62924,-117.05992,2018-05-17T14:19:00Z,11.9,11.9,83.9,9.2,,,,0.0,,,5.6,159.0,1013.9
30.0,Sacramento,38.59587,-121.17693,2018-06-29T15:46:00Z,19.1,19.1,62.0,11.6,0.0,,,0.0,,,0.0,0.0,1011.3
67.0,Calaveras,38.20177,-120.82739,2019-09-22T18:25:56Z,25.8,25.8,33.1,8.3,0.0,,,0.0,,,5.3,339.0,1013.2
46.0,Tehama,39.97083,-122.48277,2019-06-22T03:12:00Z,29.3,27.6,16.8,1.6,0.0,,,0.0,,,15.1,353.0,1010.0
13417.0,Trinity,40.22750,-123.03583,2017-09-12T17:42:00Z,32.4,32.1,35.8,15.3,0.0,,,0.0,,,6.7,346.0,1010.7
20.0,Alameda,37.62712,-121.80678,2018-06-17T15:56:00Z,15.7,15.7,64.0,8.9,0.0,,,0.0,,,15.5,138.0,1012.2
1109.0,Los Angeles,34.36763,-118.57245,2016-07-09T12:04:00Z,18.1,18.1,86.0,15.8,0.0,,,0.0,,,1.5,47.0,1014.8
18703.0,Lassen,40.63354,-120.86809,2018-07-27T13:32:00Z,13.1,13.1,50.7,3.1,,,,0.0,,,0.0,,
2100.0,Modoc,41.29363,-120.11461,2018-07-13T22:03:00Z,32.9,30.6,15.0,2.9,0.0,,,0.0,,,8.3,200.0,1016.3
600.0,San Diego,33.11090,-117.27900,2014-05-14T10:30:00Z,20.5,20.5,17.6,-4.9,0.0,,,0.0,,,0.0,0.0,1015.5
170.0,Santa Barbara,34.61182,-120.07466,2013-05-28T15:24:00Z,15.8,15.8,73.5,11.0,0.0,,,0.0,,,14.8,307.0,1010.6
12518.0,Santa Barbara,34.63445,-120.54421,2016-09-17T17:20:00Z,17.0,17.0,73.6,12.2,0.0,,,0.0,,,5.1,0.0,1015.5
1014.0,Santa Barbara,35.11417,-120.09222,2018-08-19T13:37:00Z,14.1,14.1,96.4,13.5,0.0,,,0.0,,,6.6,288.0,1014.7
2241.0,Fresno,37.01591,-119.50507,2016-07-30T16:40:00Z,29.4,28.7,36.8,13.1,0.0,,,0.0,,,7.7,104.0,1007.8
310.0,Calaveras,38.02845,-120.61153,2016-07-02T14:55:00Z,20.4,20.4,56.1,11.4,0.0,,,0.0,,,1.2,305.0,1010.8
98.0,Riverside,33.90099,-117.17059,2019-09-21T17:22:00Z,24.0,24.0,41.6,10.2,0.0,,,0.0,,,0.6,359.0,1012.8
23.0,Siskiyou,41.71847,-122.36924,2016-07-21T20:30:00Z,29.7,27.9,15.6,0.9,0.0,,,0.0,,38.9,27.6,137.0,1015.9
17.0,Butte,39.76242,-121.73659,2019-06-15T15:29:00Z,18.8,18.8,63.9,11.9,0.0,,,0.0,,,8.0,134.0,1012.9
108.0,Fresno,36.77242,-119.62839,2013-06-13T11:54:00Z,17.8,17.8,40.3,4.1,0.0,,,0.0,,,21.9,300.0,1013.6
380.0,San Diego,33.31200,-117.16200,2014-05-14T13:00:00Z,16.1,16.1,25.2,-3.8,0.0,,,0.0,,,6.8,42.0,1016.0
20.0,Lake,38.99174,-122.77510,2019-08-08T14:55:59Z,12.4,12.4,89.4,10.8,0.0,,,0.0,,9.4,1.2,6.0,1013.9
88.0,Butte,39.79547,-121.71662,2016-08-26T15:30:00Z,17.8,17.8,68.9,12.0,0.0,,,0.0,,,9.1,135.0,1012.3
12661.0,Shasta,40.43140,-122.75079,2014-07-11T15:37:00Z,19.6,19.6,67.3,13.4,0.2,,,0.0,,,5.7,54.0,1013.4
1245.0,San Diego,33.39300,-117.35093,2016-07-21T16:06:00Z,25.8,25.8,57.6,16.8,0.0,,,0.0,,,2.9,0.0,1014.0
90.0,Shasta,40.49865,-122.20109,2015-07-30T12:57:00Z,22.7,22.7,33.9,6.0,0.0,,,0.0,,,0.5,358.0,1012.3
70.0,Santa Clara,37.25014,-121.68562,2017-07-10T15:54:00Z,16.1,16.1,81.8,13.0,0.0,,,0.0,,,3.1,316.0,1013.0
37.0,Siskiyou,41.58233,-122.33769,2018-06-03T16:14:00Z,20.7,20.7,46.3,8.8,0.0,,,0.0,,,0.0,0.0,1016.2
